district,name,votes,percent_votes
Edmonton--Strathcona,Malcolm Azania N.D.P./N.P.D.,11535,23.81
Edmonton--Strathcona,Cameron Wakefield Green Party/Parti Vert,3146,6.49
Edmonton--Strathcona,Dave Dowling Marijuana Party/Parti Marijuana,519,1.07
Edmonton--Strathcona,Kevan Hunter Marxist-Leninist/Marxiste-Léniniste,103,0.21
Lethbridge,Rick Casson ** Conservative/conservateur,29765,62.62
Lethbridge,Ken Nicol Liberal/Libéral,10250,21.56
Lethbridge,Melanee Thomas N.D.P./N.P.D.,4623,9.73
Lethbridge,Erin Marie Matthews Green Party/Parti Vert,1262,2.66
Lethbridge,Ken Vanden Broek Christian Heritage Party/Parti de l'Héritage Chrétien,1079,2.27
Lethbridge,Dustin Sobie Marijuana Party/Parti Marijuana,553,1.16
Macleod,Ted Menzies Conservative/conservateur,32232,74.76
Macleod,Chris Shade Liberal/Libéral,5214,12.09
Macleod,Laurel Denise Fadeeff Green Party/Parti Vert,2865,6.65
Macleod,Joyce Thomas N.D.P./N.P.D.,2802,6.5
Medicine Hat,Monte Kenton Solberg ** Conservative/conservateur,30241,76.15
Medicine Hat,Bill Cocks Liberal/Libéral,4331,10.91
Medicine Hat,Betty Stroh N.D.P./N.P.D.,3643,9.17
Medicine Hat,Kevin Dodd Green Party/Parti Vert,1498,3.77
Peace River,Charlie Penson ** Conservative/conservateur,28158,65.13
Peace River,Lyle Carlstrom Liberal/Libéral,8200,18.97
Peace River,Susan Thompson N.D.P./N.P.D.,4804,11.11
Peace River,Benjamin Morrison Pettit Green Party/Parti Vert,2073,4.79
Red Deer,Bob Mills ** Conservative/conservateur,33510,74.8
Red Deer,Luke Kurata Liberal/Libéral,5294,11.82
Red Deer,Jeff Sloychuk N.D.P./N.P.D.,3500,7.81
Red Deer,Garfield John Marks Green Party/Parti Vert,2142,4.78
Red Deer,Teena Cormack Canadian Action/Action canadienne,353,0.79
Vegreville--Wainwright,Leon E. Benoit ** Conservative/conservateur,33800,73.54
Vegreville--Wainwright,Duff Stewart Liberal/Libéral,5390,11.73
Vegreville--Wainwright,Len Legault N.D.P./N.P.D.,3793,8.25
Vegreville--Wainwright,James Kenney Green Party/Parti Vert,2976,6.48
Westlock--St. Paul,Dave Chatters ** Conservative/conservateur,26433,66.8
Westlock--St. Paul,Joe Dion Liberal/Libéral,7619,19.26
Westlock--St. Paul,Peggy Kirkeby N.D.P./N.P.D.,3480,8.79
Westlock--St. Paul,John A. McDonald Green Party/Parti Vert,2036,5.15
Wetaskiwin,Dale Johnston ** Conservative/conservateur,31404,73.66
Wetaskiwin,Rick Bonnett Liberal/Libéral,5088,11.93
Wetaskiwin,Tim Robson N.D.P./N.P.D.,3090,7.25
Wetaskiwin,Tom Lampman Green Party/Parti Vert,2642,6.2
Wetaskiwin,Brent McKelvie Canadian Action/Action canadienne,410,0.96
Wild Rose,Myron Thompson ** Conservative/conservateur,33337,70.6
Wild Rose,Judy Stewart Liberal/Libéral,5971,12.64
Wild Rose,Jeff Horvath N.D.P./N.P.D.,4009,8.49
Wild Rose,Chris Foote Green Party/Parti Vert,3904,8.27
Yellowhead,Rob Merrifield ** Conservative/conservateur,26503,68.61
Yellowhead,Peter Crossley Liberal/Libéral,4441,11.5
Yellowhead,Noel Lapierre N.D.P./N.P.D.,4429,11.47
Yellowhead,Eric Stieglitz Green Party/Parti Vert,2534,6.56
Yellowhead,Jacob Strydhorst Christian Heritage Party/Parti de l'Héritage Chrétien,721,1.87
Abbotsford,Randy White ** Conservative/conservateur,29587,61.37
Abbotsford,Moe Gill Liberal/Libéral,9617,19.95
Abbotsford,Scott Fast N.D.P./N.P.D.,6575,13.64
Abbotsford,Karl Hann Green Party/Parti Vert,1389,2.88
Abbotsford,Harold J. Ludwig Christian Heritage Party/Parti de l'Héritage Chrétien,585,1.21
Abbotsford,Tim Felger Marijuana Party/Parti Marijuana,404,0.84
Abbotsford,David MacKay Marxist-Leninist/Marxiste-Léniniste,51,0.11
Burnaby--Douglas,Bill Siksay N.D.P./N.P.D.,15682,34.59
Burnaby--Douglas,Bill Cunningham Liberal/Libéral,14748,32.53
Burnaby--Douglas,George Drazenovic Conservative/conservateur,12531,27.64
Burnaby--Douglas,Shawn Hunsdale Green Party/Parti Vert,1687,3.72
Burnaby--Douglas,Adam Desaulniers Libertarian/Libertarien,291,0.64
Burnaby--Douglas,Frank Cerminara Independent/Indépendant,282,0.62
Burnaby--Douglas,Hanne Gidora Communist/Communiste,122,0.27
Burnaby--New Westminster,Peter Julian N.D.P./N.P.D.,14061,33.72
Burnaby--New Westminster,Mary Pynenburg Liberal/Libéral,13732,32.93
Burnaby--New Westminster,Mike Redmond Conservative/conservateur,11821,28.35
Burnaby--New Westminster,Revel Kunz Green Party/Parti Vert,1606,3.85
Burnaby--New Westminster,Dana Green Canadian Action/Action canadienne,312,0.75
Burnaby--New Westminster,Péter Pál Horváth Communist/Communiste,166,0.4
Cariboo--Prince George,Dick Harris ** Conservative/conservateur,19721,46.72
Cariboo--Prince George,Rick Smith N.D.P./N.P.D.,11183,26.49
Cariboo--Prince George,Gurbux Saini Liberal/Libéral,8397,19.89
Cariboo--Prince George,Douglas Gook Green Party/Parti Vert,1798,4.26
Cariboo--Prince George,Mike Orr Independent/Indépendant,478,1.13
Cariboo--Prince George,Bev Collins Canadian Action/Action canadienne,408,0.97
Cariboo--Prince George,Jeff Paetkau Libertarian/Libertarien,148,0.35
Cariboo--Prince George,Carol Lee Chapman Marxist-Leninist/Marxiste-Léniniste,79,0.19
Chilliwack--Fraser Canyon,Chuck Strahl ** Conservative/conservateur,24096,53.68
Chilliwack--Fraser Canyon,Rollie L. Keith N.D.P./N.P.D.,9244,20.59
Chilliwack--Fraser Canyon,Bob Besner Liberal/Libéral,8249,18.38
Chilliwack--Fraser Canyon,Aisha Coghlan Green Party/Parti Vert,1449,3.23
Chilliwack--Fraser Canyon,Ron Gray Christian Heritage Party/Parti de l'Héritage Chrétien,1156,2.58
Chilliwack--Fraser Canyon,Norm Siefken Marijuana Party/Parti Marijuana,603,1.34
Chilliwack--Fraser Canyon,Dorothy-Jean O'Donnell Marxist-Leninist/Marxiste-Léniniste,95,0.21
Delta--Richmond East/Delta--Richmond-Est,John Cummins ** Conservative/conservateur,21308,45.6
Delta--Richmond East/Delta--Richmond-Est,Shelley Leonhardt Liberal/Libéral,15515,33.2
Delta--Richmond East/Delta--Richmond-Est,Itrath Syed N.D.P./N.P.D.,6838,14.63
Delta--Richmond East/Delta--Richmond-Est,Dana L. Miller Green Party/Parti Vert,3066,6.56
Dewdney--Alouette,Randy Kamp Conservative/conservateur,18490,38.51
Dewdney--Alouette,Mike Bocking N.D.P./N.P.D.,15693,32.68
Dewdney--Alouette,Blanche Juneau Liberal/Libéral,10500,21.87
Dewdney--Alouette,Tammy Lea Meyer Green Party/Parti Vert,2535,5.28
Dewdney--Alouette,Scott Etches No Affiliation/Aucune appartenance,798,1.66
Esquimalt--Juan de Fuca,Keith Martin ** Liberal/Libéral,19389,35.3
Esquimalt--Juan de Fuca,Randall Garrison N.D.P./N.P.D.,16821,30.62
Esquimalt--Juan de Fuca,John Koury Conservative/conservateur,13271,24.16
Esquimalt--Juan de Fuca,Jane Sterk Green Party/Parti Vert,5078,9.24
Esquimalt--Juan de Fuca,Jen Fisher-Bradley Independent/Indépendant,229,0.42
Esquimalt--Juan de Fuca,Shawn  W. Giles Canadian Action/Action canadienne,141,0.26
Fleetwood--Port Kells,Nina Grewal Conservative/conservateur,14052,35.8
Fleetwood--Port Kells,Gulzar Cheema Liberal/Libéral,11568,29.47
Fleetwood--Port Kells,Barry Bell N.D.P./N.P.D.,10976,27.97
Fleetwood--Port Kells,David Walters Green Party/Parti Vert,2484,6.33
Fleetwood--Port Kells,Joseph Theriault Marxist-Leninist/Marxiste-Léniniste,167,0.43
Kamloops--Thompson,Betty Hinton ** Conservative/conservateur,20611,40.35
Kamloops--Thompson,John O'Fee Liberal/Libéral,14434,28.26
Kamloops--Thompson,Brian Carroll N.D.P./N.P.D.,13379,26.19
Kamloops--Thompson,Grant Fraser Green Party/Parti Vert,2213,4.33
Kamloops--Thompson,Arjun Singh Independent/Indépendant,440,0.86
Kelowna,Werner Schmidt ** Conservative/conservateur,25553,48
Kelowna,Vern Nielsen Liberal/Libéral,14109,26.5
Kelowna,Starleigh Grass N.D.P./N.P.D.,8954,16.82
Kelowna,Kevin Ade Green Party/Parti Vert,3903,7.33
Kelowna,Huguette Plourde Marijuana Party/Parti Marijuana,447,0.84
Kelowna,Michael Cassidyne-Hook Canadian Action/Action canadienne,271,0.51
Kootenay--Columbia,Jim Abbott ** Conservative/conservateur,21336,52.02
Kootenay--Columbia,Brent Bush N.D.P./N.P.D.,9772,23.82
Kootenay--Columbia,Ross Priest Liberal/Libéral,7351,17.92
Kootenay--Columbia,Carmen Gustafson Green Party/Parti Vert,2558,6.24
Langley,Mark Warawa Conservative/conservateur,24390,47.7
Langley,Kim Richter Liberal/Libéral,12649,24.74
Langley,Dean Morrison N.D.P./N.P.D.,8568,16.75
Langley,Patrick Meyer Green Party/Parti Vert,3108,6.08
Langley,Mel Kositsky Independent/Indépendant,2422,4.74
Nanaimo--Alberni,James D Lunney ** Conservative/conservateur,23158,39.07
Nanaimo--Alberni,Scott Fraser N.D.P./N.P.D.,19152,32.31
Nanaimo--Alberni,Hira Chopra Liberal/Libéral,11770,19.86
Nanaimo--Alberni,David Wright Green Party/Parti Vert,4357,7.35
Nanaimo--Alberni,Michael Mann Marijuana Party/Parti Marijuana,560,0.94
Nanaimo--Alberni,Diana E. Lifton Canadian Action/Action canadienne,201,0.34
Nanaimo--Alberni,Barbara Biley Marxist-Leninist/Marxiste-Léniniste,80,0.13
Nanaimo--Cowichan,Jean Crowder N.D.P./N.P.D.,25243,43.71
Nanaimo--Cowichan,Dave Quist Conservative/conservateur,18928,32.78
Nanaimo--Cowichan,Lloyd Macilquham Liberal/Libéral,9257,16.03
Nanaimo--Cowichan,Harold Henn Green Party/Parti Vert,3822,6.62
Nanaimo--Cowichan,Jeffrey Ian Warr Canadian Action/Action canadienne,270,0.47
Nanaimo--Cowichan,Brunie Brunie Independent/Indépendant,229,0.4
Newton--North Delta/Newton--Delta-Nord,Gurmant Grewal ** Conservative/conservateur,13529,32.82
Newton--North Delta/Newton--Delta-Nord,Sukh Dhaliwal Liberal/Libéral,13009,31.55
Newton--North Delta/Newton--Delta-Nord,Nancy Clegg N.D.P./N.P.D.,12037,29.2
Newton--North Delta/Newton--Delta-Nord,John Hague Green Party/Parti Vert,2555,6.2
Newton--North Delta/Newton--Delta-Nord,Nazir Rizvi Communist/Communiste,98,0.24
New Westminster--Coquitlam,Paul Forseth ** Conservative/conservateur,15693,32.87
New Westminster--Coquitlam,Steve McClurg N.D.P./N.P.D.,15580,32.64
New Westminster--Coquitlam,Dave Haggard Liberal/Libéral,13080,27.4
New Westminster--Coquitlam,Carli Travers Green Party/Parti Vert,2684,5.62
New Westminster--Coquitlam,Jack Hummelman Christian Heritage Party/Parti de l'Héritage Chrétien,700,1.47
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Darrel Stinson ** Conservative/conservateur,24014,46.39
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Alice Brown N.D.P./N.P.D.,12528,24.2
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Will Hansma Liberal/Libéral,11636,22.48
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Erin Nelson Green Party/Parti Vert,2333,4.51
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Blair T. Longley Marijuana Party/Parti Marijuana,492,0.95
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Gordon Campbell No Affiliation/Aucune appartenance,401,0.77
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,Claire A. Foss Canadian Action/Action canadienne,257,0.5
North Okanagan--Shuswap/Okanagan-Nord--Shuswap,K. No. Daniels No Affiliation/Aucune appartenance,104,0.2
North Vancouver,Don H. Bell Liberal/Libéral,22619,40.03
North Vancouver,Ted White ** Conservative/conservateur,20548,36.36
North Vancouver,John Nelson N.D.P./N.P.D.,8967,15.87
North Vancouver,Peggy Stortz Green Party/Parti Vert,4114,7.28
North Vancouver,Andres Esteban Barker Canadian Action/Action canadienne,181,0.32
North Vancouver,Michael Hill Marxist-Leninist/Marxiste-Léniniste,77,0.14
Okanagan--Coquihalla,Stockwell Day ** Conservative/conservateur,24220,49.79
Okanagan--Coquihalla,Vanessa Sutton Liberal/Libéral,11212,23.05
Okanagan--Coquihalla,Joyce Procure N.D.P./N.P.D.,9509,19.55
Okanagan--Coquihalla,Harry Naegel Green Party/Parti Vert,2896,5.95
Okanagan--Coquihalla,Jack William Peach Marijuana Party/Parti Marijuana,548,1.13
Okanagan--Coquihalla,Lelannd Haver Canadian Action/Action canadienne,259,0.53
Port Moody--Westwood--Port Coquitlam,James Moore ** Conservative/conservateur,18664,40.94
Port Moody--Westwood--Port Coquitlam,Kwangyul Peck Liberal/Libéral,12445,27.3
Port Moody--Westwood--Port Coquitlam,Charley King N.D.P./N.P.D.,12023,26.38
Port Moody--Westwood--Port Coquitlam,Richard Voigt Green Party/Parti Vert,1971,4.32
Port Moody--Westwood--Port Coquitlam,Lewis Dahlby Libertarian/Libertarien,276,0.61
Port Moody--Westwood--Port Coquitlam,Pat Goff Canadian Action/Action canadienne,111,0.24
Port Moody--Westwood--Port Coquitlam,George Gidora Communist/Communiste,94,0.21
Prince George--Peace River,Jay Hill ** Conservative/conservateur,21281,58.71
Prince George--Peace River,Michael Hunter N.D.P./N.P.D.,7501,20.7
Prince George--Peace River,Arleene Thorpe Liberal/Libéral,4988,13.76
Prince George--Peace River,Hilary Crowley Green Party/Parti Vert,2073,5.72
Prince George--Peace River,Harley J. Harasym Canadian Action/Action canadienne,301,0.83
Prince George--Peace River,Tara Rimstad Marxist-Leninist/Marxiste-Léniniste,101,0.28
Richmond,Raymond Chan Liberal/Libéral,18204,44.48
Richmond,Alice Wong Conservative/conservateur,14457,35.33
Richmond,Dale Jackaman N.D.P./N.P.D.,6142,15.01
Richmond,Stephen H.F. Kronstein Green Party/Parti Vert,1743,4.26
Richmond,Allan Warnke Canadian Action/Action canadienne,376,0.92
Saanich--Gulf Islands,Gary Lunn ** Conservative/conservateur,22050,34.58
Saanich--Gulf Islands,David Mulroney Liberal/Libéral,17082,26.79
Saanich--Gulf Islands,Jennifer Burgis N.D.P./N.P.D.,13763,21.58
Saanich--Gulf Islands,Andrew Lewis Green Party/Parti Vert,10662,16.72
Saanich--Gulf Islands,Mary Moreau Independent/Indépendant,214,0.34
Skeena--Bulkley Valley,Nathan Cullen N.D.P./N.P.D.,13706,37.14
Skeena--Bulkley Valley,Andy Burton ** Conservative/conservateur,12434,33.7
Skeena--Bulkley Valley,Miles Richardson Liberal/Libéral,7965,21.59
Skeena--Bulkley Valley,Rod Taylor Christian Heritage Party/Parti de l'Héritage Chrétien,1408,3.82
Skeena--Bulkley Valley,Roger Colin Benham Green Party/Parti Vert,1225,3.32
Skeena--Bulkley Valley,Frank Martin Marxist-Leninist/Marxiste-Léniniste,161,0.44
Southern Interior,Jim Gouk ** Conservative/conservateur,16940,36.6
Southern Interior,Alex Atamanenko N.D.P./N.P.D.,16260,35.13
Southern Interior,Doug Stanley Liberal/Libéral,8310,17.96
Southern Interior,Scott Leyland Green Party/Parti Vert,3663,7.91
Southern Interior,Robert Schuster Independent/Indépendant,591,1.28
Southern Interior,Karine Cyr Marijuana Party/Parti Marijuana,391,0.84
Southern Interior,Farlie Paynter Canadian Action/Action canadienne,87,0.19
Southern Interior,Brian Sproule Marxist-Leninist/Marxiste-Léniniste,39,0.08
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Russ Hiebert Conservative/conservateur,22760,42.67
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Judy Higginbotham Liberal/Libéral,19611,36.77
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,H. Pummy Kaur N.D.P./N.P.D.,7663,14.37
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Romeo De La Pena Green Party/Parti Vert,3032,5.68
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Pat Taylor Canadian Action/Action canadienne,272,0.51
Surrey North/Surrey-Nord,Chuck Cadman ** No Affiliation/Aucune appartenance,15089,43.8
Surrey North/Surrey-Nord,Jim Karpoff N.D.P./N.P.D.,8312,24.13
Surrey North/Surrey-Nord,Dan Sheel Liberal/Libéral,5413,15.71
Surrey North/Surrey-Nord,Jasbir Singh Cheema Conservative/conservateur,4340,12.6
Surrey North/Surrey-Nord,Sunny Athwal Green Party/Parti Vert,658,1.91
Surrey North/Surrey-Nord,Gerhard Herwig Christian Heritage Party/Parti de l'Héritage Chrétien,460,1.34
Surrey North/Surrey-Nord,Joyce Holmes Communist/Communiste,93,0.27
Surrey North/Surrey-Nord,Roy Tyler Whyte Canadian Action/Action canadienne,85,0.25
Vancouver Centre/Vancouver-Centre,Hedy Fry ** Liberal/Libéral,21280,40.31
Vancouver Centre/Vancouver-Centre,Kennedy Stewart N.D.P./N.P.D.,17050,32.3
Vancouver Centre/Vancouver-Centre,Gary Mitchell Conservative/conservateur,10139,19.21
Vancouver Centre/Vancouver-Centre,Robbie Mattu Green Party/Parti Vert,3580,6.78
Vancouver Centre/Vancouver-Centre,John Clarke Libertarian/Libertarien,304,0.58
Vancouver Centre/Vancouver-Centre,Joe Pal Christian Heritage Party/Parti de l'Héritage Chrétien,243,0.46
Vancouver Centre/Vancouver-Centre,Alexander Frei Canadian Action/Action canadienne,101,0.19
Vancouver Centre/Vancouver-Centre,Kimball Cariou Communist/Communiste,96,0.18
Vancouver East/Vancouver-Est,Libby Davies ** N.D.P./N.P.D.,23452,56.46
Vancouver East/Vancouver-Est,Shirley Chan Liberal/Libéral,10768,25.93
Vancouver East/Vancouver-Est,Harvey Grigg Conservative/conservateur,4153,10
Vancouver East/Vancouver-Est,Ron Plowright Green Party/Parti Vert,2365,5.69
Vancouver East/Vancouver-Est,Marc Boyer Marijuana Party/Parti Marijuana,399,0.96
Vancouver East/Vancouver-Est,Gloria Anne Kieler Christian Heritage Party/Parti de l'Héritage Chrétien,250,0.6
Vancouver East/Vancouver-Est,Louis James Lesosky No Affiliation/Aucune appartenance,147,0.35
Vancouver Island North/Île de Vancouver-Nord,John Duncan ** Conservative/conservateur,18733,35.41
Vancouver Island North/Île de Vancouver-Nord,Catherine Bell N.D.P./N.P.D.,18250,34.5
Vancouver Island North/Île de Vancouver-Nord,Noor Ahmed Liberal/Libéral,11352,21.46
Vancouver Island North/Île de Vancouver-Nord,Pam Munroe Green Party/Parti Vert,4456,8.42
Vancouver Island North/Île de Vancouver-Nord,Jack East Marxist-Leninist/Marxiste-Léniniste,111,0.21
Vancouver Kingsway,David Emerson Liberal/Libéral,17267,40.44
Vancouver Kingsway,Ian Waddell N.D.P./N.P.D.,15916,37.28
Vancouver Kingsway,Jesse Johl Conservative/conservateur,7037,16.48
Vancouver Kingsway,Tracey  Jastinder Mann Green Party/Parti Vert,1521,3.56
Vancouver Kingsway,Jeannie Kwan No Affiliation/Aucune appartenance,548,1.28
Vancouver Kingsway,Jason Mann Communist/Communiste,172,0.4
Vancouver Kingsway,Jacob Rempel Canadian Action/Action canadienne,142,0.33
Vancouver Kingsway,Donna Petersen Marxist-Leninist/Marxiste-Léniniste,94,0.22
Vancouver Quadra,Stephen Owen ** Liberal/Libéral,29187,52.43
Vancouver Quadra,Stephen Rogers Conservative/conservateur,14648,26.31
Vancouver Quadra,David Askew N.D.P./N.P.D.,8348,15
Vancouver Quadra,Doug Warkentin Green Party/Parti Vert,3118,5.6
Vancouver Quadra,Connie Fogal Canadian Action/Action canadienne,165,0.3
Vancouver Quadra,Katrina Chowne Libertarian/Libertarien,151,0.27
Vancouver Quadra,Donovan Young Marxist-Leninist/Marxiste-Léniniste,48,0.09
Vancouver South/Vancouver-Sud,Ujjal Dosanjh Liberal/Libéral,18196,44.52
Vancouver South/Vancouver-Sud,Victor Soo Chan Conservative/conservateur,10426,25.51
Vancouver South/Vancouver-Sud,Bev Meslo N.D.P./N.P.D.,10038,24.56
Vancouver South/Vancouver-Sud,Doug Perry Green Party/Parti Vert,1465,3.58
Vancouver South/Vancouver-Sud,Frank Wagner Christian Heritage Party/Parti de l'Héritage Chrétien,339,0.83
Vancouver South/Vancouver-Sud,Charles Boylan Marxist-Leninist/Marxiste-Léniniste,119,0.29
Vancouver South/Vancouver-Sud,Stephen Von Sychowski Communist/Communiste,105,0.26
Vancouver South/Vancouver-Sud,H. Sandhu No Affiliation/Aucune appartenance,98,0.24
Vancouver South/Vancouver-Sud,Joe Sixpack Horrocks Canadian Action/Action canadienne,90,0.22
Victoria,David Anderson ** Liberal/Libéral,20398,35.04
Victoria,David Turner N.D.P./N.P.D.,18093,31.08
Victoria,Logan Wenham Conservative/conservateur,12708,21.83
Victoria,Ariel Lade Green Party/Parti Vert,6807,11.69
Victoria,Derek J. Skinner Canadian Action/Action canadienne,206,0.35
West Vancouver--Sunshine Coast,John Reynolds ** Conservative/conservateur,21372,35.3
West Vancouver--Sunshine Coast,Blair Wilson Liberal/Libéral,19685,32.51
West Vancouver--Sunshine Coast,Nicholas Simons N.D.P./N.P.D.,13156,21.73
West Vancouver--Sunshine Coast,Andrea Goldsmith Green Party/Parti Vert,5887,9.72
West Vancouver--Sunshine Coast,Marc Bombois Canadian Action/Action canadienne,321,0.53
West Vancouver--Sunshine Coast,Anne Jamieson Marxist-Leninist/Marxiste-Léniniste,123,0.2
Yukon,Larry Bagnell ** Liberal/Libéral,5724,45.69
Yukon,Pam Boyde N.D.P./N.P.D.,3216,25.67
Yukon,James Hartle Conservative/conservateur,2618,20.9
Yukon,Philippe LeBlond Green Party/Parti Vert,571,4.56
Yukon,Sean Davey Marijuana Party/Parti Marijuana,299,2.39
Yukon,Geoffrey Capp Christian Heritage Party/Parti de l'Héritage Chrétien,100,0.8
Western Arctic,Ethel Blondin-Andrew ** Liberal/Libéral,5317,39.45
Western Arctic,Dennis Bevington N.D.P./N.P.D.,5264,39.06
Western Arctic,Sean Mandeville Conservative/conservateur,2314,17.17
Western Arctic,Chris O'Brien Green Party/Parti Vert,583,4.33
Nunavut,Nancy Karetak-Lindell ** Liberal/Libéral,3818,51.3
Nunavut,Manitok Thompson Independent/Indépendant,1172,15.75
Nunavut,Bill Riddell N.D.P./N.P.D.,1129,15.17
Nunavut,Duncan Cunningham Conservative/conservateur,1075,14.45
Nunavut,Nedd Kenney Green Party/Parti Vert,248,3.33
