district,name,votes,percent_votes
59018,Sheila Malcolmson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,23651,33.2
59018,Tim Tessier Liberal/Libéral,16753,23.5
59018,Mark Allen MacDonald Conservative/Conservateur,16637,23.4
59018,Paul Manly Green Party/Parti Vert,14074,19.8
59018,Jack East Marxist-Leninist/Marxiste-Léniniste,126,0.2
59019,Peter Julian ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,22876,43.5
59019,Sasha Ramnarine Liberal/Libéral,15253,29
59019,Chloé Ellis Conservative/Conservateur,10512,20
59019,Kyle Routledge Green Party/Parti Vert,2487,4.7
59019,Rex Brocki Libertarian/Libertarien,1368,2.6
59019,Joseph Theriault Marxist-Leninist/Marxiste-Léniniste,146,0.3
59037,Rachel Blaney NDP-New Democratic Party/NPD-Nouveau Parti démocratique,24340,40.2
59037,Laura Smith Conservative/Conservateur,15840,26.2
59037,Peter Schwarzhoff Liberal/Libéral,15416,25.5
59037,Brenda Sayers Green Party/Parti Vert,4940,8.2
59020,Mel Arnold Conservative/Conservateur,27490,39.3
59020,Cindy Derkaz Liberal/Libéral,20949,29.9
59020,Jacqui Gingras NDP-New Democratic Party/NPD-Nouveau Parti démocratique,17907,25.6
59020,Chris George Green Party/Parti Vert,3608,5.2
59021,Jonathan Wilkinson Liberal/Libéral,36458,56.7
59021,Andrew Saxton ** Conservative/Conservateur,17301,26.9
59021,Claire Martin Green Party/Parti Vert,5350,8.3
59021,Carleen Thomas NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5015,7.8
59021,Ismet Yetisen Libertarian/Libertarien,136,0.2
59021,Payam Azad Independent/Indépendant,94,0.1
59022,Dan Ruimy Liberal/Libéral,17673,33.9
59022,Mike Murray Conservative/Conservateur,16373,31.4
59022,Bob D'Eith NDP-New Democratic Party/NPD-Nouveau Parti démocratique,15450,29.6
59022,Peter Tam Green Party/Parti Vert,2202,4.2
59022,Steve Ranta Independent/Indépendant,452,0.9
59023,Fin Donnelly ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,19706,36
59023,Jessie Adcock Liberal/Libéral,16888,30.9
59023,Tim Laidler Conservative/Conservateur,16112,29.5
59023,Marcus Madsen Green Party/Parti Vert,1878,3.4
59023,Roland Verrier Marxist-Leninist/Marxiste-Léniniste,83,0.2
59024,Bob Zimmer ** Conservative/Conservateur,27237,52.5
59024,Matt Shaw Liberal/Libéral,12913,24.9
59024,Kathi Dickie NDP-New Democratic Party/NPD-Nouveau Parti démocratique,8014,15.5
59024,Elizabeth Biggar Green Party/Parti Vert,2672,5.2
59024,W. Todd Keller Libertarian/Libertarien,559,1.1
59024,Barry Blackman PC Party/Parti PC,464,0.9
59025,Alice Wong ** Conservative/Conservateur,17622,44.2
59025,Lawrence Woo Liberal/Libéral,16486,41.4
59025,Jack Trovato NDP-New Democratic Party/NPD-Nouveau Parti démocratique,4602,11.5
59025,Vincent Chiu Green Party/Parti Vert,1152,2.9
59027,Elizabeth May ** Green Party/Parti Vert,37070,54.4
59027,Robert Boyd Conservative/Conservateur,13260,19.5
59027,Tim Kane Liberal/Libéral,11380,16.7
59027,Alicia Cormier NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6181,9.1
59027,Meghan Jess Porter Libertarian/Libertarien,249,0.4
59028,Nathan Cullen ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,22531,51.1
59028,Tyler Nesbitt Conservative/Conservateur,10936,24.8
59028,Brad Layton Liberal/Libéral,8257,18.7
59028,Jeannie Parnell Green Party/Parti Vert,1605,3.6
59028,Don Spratt Christian Heritage Party/Parti de l'Héritage Chrétien,780,1.8
59029,Richard Cannings NDP-New Democratic Party/NPD-Nouveau Parti démocratique,24823,37.3
59029,Marshall Neufeld Conservative/Conservateur,19871,29.8
59029,Connie Denesiuk Liberal/Libéral,18732,28.1
59029,Samantha Troy Green Party/Parti Vert,2792,4.2
59029,Brian Gray Independent/Indépendant,376,0.6
59030,Dianne Lynn Watts Conservative/Conservateur,24934,44
59030,Judy Higginbotham Liberal/Libéral,23495,41.5
59030,Pixie Hobby NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5895,10.4
59030,Larry Colero Green Party/Parti Vert,1938,3.4
59030,Bonnie Hu Libertarian/Libertarien,261,0.5
59030,Brian Marlatt PC Party/Parti PC,108,0.2
59031,Joe Peschisolido Liberal/Libéral,19486,45.1
59031,Kenny Chiu Conservative/Conservateur,16630,38.5
59031,Scott Stewart NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5248,12.1
59031,Laura-Leah Shaw Green Party/Parti Vert,1587,3.7
59031,Matthew Swanston Libertarian/Libertarien,274,0.6
59032,Randeep Sarai Liberal/Libéral,19471,45.1
59032,Jasbir Sandhu ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,12992,30.1
59032,Sucha Thind Conservative/Conservateur,8556,19.8
59032,Jeremiah Deneault Green Party/Parti Vert,1493,3.5
59032,Kevin Pielak Christian Heritage Party/Parti de l'Héritage Chrétien,553,1.3
59032,Iqbal Kahlon Communist/Communiste,133,0.3
59033,Sukh Dhaliwal Liberal/Libéral,24869,56
59033,Jinny Sims ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11602,26.1
59033,Harpreet Singh Conservative/Conservateur,6978,15.7
59033,Pamela Sangha Green Party/Parti Vert,975,2.2
59034,Hedy Fry ** Liberal/Libéral,32554,56.1
59034,Constance Barnes NDP-New Democratic Party/NPD-Nouveau Parti démocratique,11618,20
59034,Elaine Allan Conservative/Conservateur,9818,16.9
59034,Lisa Barrett Green Party/Parti Vert,3370,5.8
59034,John Clarke Libertarian/Libertarien,614,1.1
59034,Michael Hill Marxist-Leninist/Marxiste-Léniniste,74,0.1
59035,Jenny Kwan NDP-New Democratic Party/NPD-Nouveau Parti démocratique,29316,49.9
59035,Edward Wong Liberal/Libéral,16532,28.2
59035,James Low Conservative/Conservateur,6322,10.8
59035,Wes Regan Green Party/Parti Vert,5395,9.2
59035,Peter Marcus Communist/Communiste,525,0.9
59035,D. Alex Millar Independent/Indépendant,216,0.4
59035,Anne Jamieson Marxist-Leninist/Marxiste-Léniniste,214,0.4
59035,Shawn Vulliez Pirate/Pirate,188,0.3
59036,Jody Wilson-Raybould Liberal/Libéral,23643,43.9
59036,Mira Oreck NDP-New Democratic Party/NPD-Nouveau Parti démocratique,14462,26.9
59036,Erinn Broshko Conservative/Conservateur,14028,26.1
59036,Michael Barkusky Green Party/Parti Vert,1691,3.1
59038,Don Davies ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,20763,45.7
59038,Steven Kou Liberal/Libéral,12625,27.8
59038,Jojo Quimpo Conservative/Conservateur,9538,21
59038,Catherine Moore Green Party/Parti Vert,1476,3.3
59038,Matt Kadioglu Libertarian/Libertarien,468,1
59038,Kimball Cariou Communist/Communiste,445,1
59038,Donna Petersen Marxist-Leninist/Marxiste-Léniniste,81,0.2
59039,Joyce Murray ** Liberal/Libéral,31102,58.7
59039,Blair Lockhart Conservative/Conservateur,13683,25.8
59039,Scott Andrews NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5748,10.9
59039,Kris Constable Green Party/Parti Vert,2229,4.2
59039,Trevor Clinton Walper Pirate/Pirate,86,0.2
59039,Marc Boyer Radical Marijuana/Radical Marijuana,65,0.1
59039,Jean-François Caron Independent/Indépendant,59,0.1
59040,Harjit S. Sajjan Liberal/Libéral,21773,48.8
59040,Wai Young ** Conservative/Conservateur,15115,33.9
59040,Amandeep Nijjar NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6230,14
59040,Elain Ng Green Party/Parti Vert,1149,2.6
59040,Charles Boylan Marxist-Leninist/Marxiste-Léniniste,178,0.4
59040,Raj Gupta PC Party/Parti PC,166,0.4
59041,Murray Rankin ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,30397,42.3
59041,Jo-Ann Roberts Green Party/Parti Vert,23666,32.9
59041,Cheryl Thomas Liberal/Libéral,8489,11.8
59041,John Rizzuti Conservative/Conservateur,8480,11.8
59041,Art Lowe Libertarian/Libertarien,539,0.7
59041,Jordan Reichert Animal Alliance/Environment Voters/Animal Alliance/Environment Voters,200,0.3
59041,Saul Andersen Independent/Indépendant,124,0.2
59042,Pam Goldsmith-Jones Liberal/Libéral,36300,54.6
59042,John Weston ** Conservative/Conservateur,17411,26.2
59042,Larry Koopman NDP-New Democratic Party/NPD-Nouveau Parti démocratique,6554,9.9
59042,Ken Melamed Green Party/Parti Vert,5907,8.9
59042,Robin Kehler Radical Marijuana/Radical Marijuana,180,0.3
59042,Carol-Lee Chapman Marxist-Leninist/Marxiste-Léniniste,106,0.2
60001,Larry Bagnell Liberal/Libéral,10887,53.7
60001,Ryan Leef ** Conservative/Conservateur,4928,24.3
60001,Melissa Atkinson NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3943,19.4
60001,Frank de Jong Green Party/Parti Vert,533,2.6
61001,Michael McLeod Liberal/Libéral,9172,48.3
61001,Dennis Fraser Bevington ** NDP-New Democratic Party/NPD-Nouveau Parti démocratique,5783,30.5
61001,Floyd Roland Conservative/Conservateur,3481,18.3
61001,John Moore Green Party/Parti Vert,537,2.8
62001,Hunter Tootoo Liberal/Libéral,5619,47.1
62001,Jack Iyerak Anawak NDP-New Democratic Party/NPD-Nouveau Parti démocratique,3171,26.6
62001,Leona Aglukkaq ** Conservative/Conservateur,2956,24.8
62001,Spencer Rocchi Green Party/Parti Vert,182,1.5
