district,name,votes,percent_votes
Macleod,Ted Menzies ** Conservative/Conservateur,37534,75.45
Macleod,Bernie Kennedy Liberal/Libéral,4596,9.24
Macleod,Joyce Thomas N.D.P./N.P.D.,3251,6.54
Macleod,Larry Ashmore Green Party/Parti Vert,3075,6.18
Macleod,Myron Wolf Child Independent/Indépendant,1055,2.12
Macleod,Catherine Whelan Costen Canadian Action/Action canadienne,235,0.47
Medicine Hat,Monte Solberg ** Conservative/Conservateur,35670,79.71
Medicine Hat,Bev Botter Liberal/Libéral,3737,8.35
Medicine Hat,Wally Regehr N.D.P./N.P.D.,3598,8.04
Medicine Hat,Kevin Dodd Green Party/Parti Vert,1746,3.9
Peace River,Chris Warkentin Conservative/Conservateur,27785,56.97
Peace River,Bill Given Independent/Indépendant,9882,20.26
Peace River,Susan Thompson N.D.P./N.P.D.,5427,11.13
Peace River,Tanya Mary Kappo Liberal/Libéral,4573,9.38
Peace River,Zane Lewis Green Party/Parti Vert,1102,2.26
Red Deer,Bob Mills ** Conservative/Conservateur,38375,75.75
Red Deer,Kelly Bickford N.D.P./N.P.D.,5034,9.94
Red Deer,Luke Kurata Liberal/Libéral,4636,9.15
Red Deer,Tanner Wade Waldo Green Party/Parti Vert,2618,5.17
Vegreville--Wainwright,Leon Benoit ** Conservative/Conservateur,37954,74.17
Vegreville--Wainwright,Len Legault N.D.P./N.P.D.,4727,9.24
Vegreville--Wainwright,Duff Stewart Liberal/Libéral,3873,7.57
Vegreville--Wainwright,Brian Rozmahel Green Party/Parti Vert,3822,7.47
Vegreville--Wainwright,Robert Peter Kratchmer WBP/WBP,431,0.84
Vegreville--Wainwright,Blaine William Stephan Christian Heritage Party/Parti de l'Héritage Chrétien,364,0.71
Westlock--St. Paul,Brian Storseth Conservative/Conservateur,29698,68.22
Westlock--St. Paul,Cory Ollikka Liberal/Libéral,6531,15
Westlock--St. Paul,Peter Opryshko N.D.P./N.P.D.,4368,10.03
Westlock--St. Paul,Richard De Smet Green Party/Parti Vert,2136,4.91
Westlock--St. Paul,Werner Gisler Independent/Indépendant,416,0.96
Westlock--St. Paul,Clarence Schultz Independent/Indépendant,381,0.88
Wetaskiwin,Blaine Calkins Conservative/Conservateur,35776,75.15
Wetaskiwin,Jim Graves N.D.P./N.P.D.,4441,9.33
Wetaskiwin,Peter Crossley Liberal/Libéral,4371,9.18
Wetaskiwin,Tom Lampman Green Party/Parti Vert,3016,6.34
Wild Rose,Myron Thompson ** Conservative/Conservateur,39487,72.17
Wild Rose,Sean Maw Green Party/Parti Vert,5929,10.84
Wild Rose,Judy Stewart Liberal/Libéral,5331,9.74
Wild Rose,Shannon Nelles N.D.P./N.P.D.,3968,7.25
Yellowhead,Rob Merrifield ** Conservative/Conservateur,30640,71.19
Yellowhead,Noel Lapierre N.D.P./N.P.D.,4712,10.95
Yellowhead,Nancy Love Liberal/Libéral,4066,9.45
Yellowhead,Monika Schaefer Green Party/Parti Vert,2856,6.64
Yellowhead,John Marvin Wierenga Christian Heritage Party/Parti de l'Héritage Chrétien,765,1.78
Abbotsford,Ed Fast Conservative/Conservateur,29825,63.27
Abbotsford,Jeffrey Hansen-Carlson N.D.P./N.P.D.,8004,16.98
Abbotsford,David Oliver Liberal/Libéral,5976,12.68
Abbotsford,Stephanie Ashley-Pryce Green Party/Parti Vert,2740,5.81
Abbotsford,Tim Felger Marijuana Party/Parti Marijuana,334,0.71
Abbotsford,Richard Gebert Canadian Action/Action canadienne,173,0.37
Abbotsford,David S. MacKay Marxist-Leninist/Marxiste-Léniniste,86,0.18
British Columbia Southern Interior/Colombie-Britannique-Southern Interior,Alex Atamanenko N.D.P./N.P.D.,22742,48.96
British Columbia Southern Interior/Colombie-Britannique-Southern Interior,Bill Profili Liberal/Libéral,9383,20.2
British Columbia Southern Interior/Colombie-Britannique-Southern Interior,Derek Zeisman Conservative/Conservateur,8948,19.26
British Columbia Southern Interior/Colombie-Britannique-Southern Interior,Scott Leyland Green Party/Parti Vert,5258,11.32
British Columbia Southern Interior/Colombie-Britannique-Southern Interior,Brian Sproule Marxist-Leninist/Marxiste-Léniniste,123,0.26
Burnaby--Douglas,Bill Siksay ** N.D.P./N.P.D.,17323,35.57
Burnaby--Douglas,Bill Cunningham Liberal/Libéral,16079,33.02
Burnaby--Douglas,George Drazenovic Conservative/Conservateur,13467,27.65
Burnaby--Douglas,Ray Power Green Party/Parti Vert,1694,3.48
Burnaby--Douglas,Timothy George Gidora Communist/Communiste,138,0.28
Burnaby--New Westminster,Peter Julian ** N.D.P./N.P.D.,17391,38.79
Burnaby--New Westminster,Mary Pynenburg Liberal/Libéral,13420,29.94
Burnaby--New Westminster,Marc Dalton Conservative/Conservateur,12364,27.58
Burnaby--New Westminster,Scott Henry Janzen Green Party/Parti Vert,1654,3.69
Cariboo--Prince George,Dick Harris ** Conservative/Conservateur,19624,44.94
Cariboo--Prince George,Simon Yu Liberal/Libéral,10509,24.07
Cariboo--Prince George,Alfred Julian Trudeau N.D.P./N.P.D.,10129,23.2
Cariboo--Prince George,Alex Bracewell Green Party/Parti Vert,2416,5.53
Cariboo--Prince George,Christopher S. M. Kempling Christian Heritage Party/Parti de l'Héritage Chrétien,505,1.16
Cariboo--Prince George,Bev Collins Canadian Action/Action canadienne,279,0.64
Cariboo--Prince George,Carol Lee Chapman Marxist-Leninist/Marxiste-Léniniste,109,0.25
Cariboo--Prince George,Don Roberts FPNP/FPNP,95,0.22
Chilliwack--Fraser Canyon,Chuck Strahl ** Conservative/Conservateur,26842,55.99
Chilliwack--Fraser Canyon,Malcolm James N.D.P./N.P.D.,10015,20.89
Chilliwack--Fraser Canyon,Myra Sweeney Liberal/Libéral,8106,16.91
Chilliwack--Fraser Canyon,Ed Baye Green Party/Parti Vert,1929,4.02
Chilliwack--Fraser Canyon,Ron Gray Christian Heritage Party/Parti de l'Héritage Chrétien,935,1.95
Chilliwack--Fraser Canyon,Dorothy-Jean O'Donnell Marxist-Leninist/Marxiste-Léniniste,114,0.24
Delta--Richmond East/Delta--Richmond-Est,John Cummins ** Conservative/Conservateur,23595,48.44
Delta--Richmond East/Delta--Richmond-Est,Patricia Whittaker Liberal/Libéral,15527,31.88
Delta--Richmond East/Delta--Richmond-Est,William Jonsson N.D.P./N.P.D.,7176,14.73
Delta--Richmond East/Delta--Richmond-Est,Jean-Philippe Laflamme Green Party/Parti Vert,2414,4.96
Esquimalt--Juan de Fuca,Keith Martin ** Liberal/Libéral,20761,34.93
Esquimalt--Juan de Fuca,Randall Garrison N.D.P./N.P.D.,18595,31.29
Esquimalt--Juan de Fuca,Troy DeSouza Conservative/Conservateur,16327,27.47
Esquimalt--Juan de Fuca,Mike Robinson Green Party/Parti Vert,3385,5.7
Esquimalt--Juan de Fuca,Douglas Christie WBP/WBP,272,0.46
Esquimalt--Juan de Fuca,David Piney Canadian Action/Action canadienne,89,0.15
Fleetwood--Port Kells,Nina Grewal ** Conservative/Conservateur,14577,33.47
Fleetwood--Port Kells,Brenda Locke Liberal/Libéral,13749,31.57
Fleetwood--Port Kells,Barry Bell N.D.P./N.P.D.,10961,25.17
Fleetwood--Port Kells,Jack Cook Independent/Indépendant,3202,7.35
Fleetwood--Port Kells,Duncan McDonald Green Party/Parti Vert,1059,2.43
Kamloops--Thompson--Cariboo,Betty Zane Hinton ** Conservative/Conservateur,20948,39.27
Kamloops--Thompson--Cariboo,Michael Crawford N.D.P./N.P.D.,16417,30.78
Kamloops--Thompson--Cariboo,Ken Sommerfeld Liberal/Libéral,13454,25.22
Kamloops--Thompson--Cariboo,Matt G. Greenwood Green Party/Parti Vert,2518,4.72
Kelowna--Lake Country,Ron Cannan Conservative/Conservateur,28174,49.17
Kelowna--Lake Country,Vern Nielsen Liberal/Libéral,14807,25.84
Kelowna--Lake Country,Kevin M. Hagglund N.D.P./N.P.D.,9538,16.64
Kelowna--Lake Country,Angela Reid Green Party/Parti Vert,4562,7.96
Kelowna--Lake Country,David Thomson Canadian Action/Action canadienne,223,0.39
Kootenay--Columbia,Jim Abbott ** Conservative/Conservateur,22181,54.36
Kootenay--Columbia,Brent Bush N.D.P./N.P.D.,10560,25.88
Kootenay--Columbia,Jhim Burwell Liberal/Libéral,5443,13.34
Kootenay--Columbia,Clements Verhoeven Green Party/Parti Vert,2490,6.1
Kootenay--Columbia,Thomas Fredrick Sima Canadian Action/Action canadienne,132,0.32
Langley,Mark Warawa ** Conservative/Conservateur,28577,52.57
Langley,Bill Brooks Liberal/Libéral,12553,23.09
Langley,Angel Claypool N.D.P./N.P.D.,9993,18.38
Langley,Patrick Meyer Green Party/Parti Vert,3023,5.56
Langley,Vicki Lee Sloan Canadian Action/Action canadienne,211,0.39
Nanaimo--Alberni,James Lunney ** Conservative/Conservateur,26102,41.36
Nanaimo--Alberni,Manjeet Uppal N.D.P./N.P.D.,20335,32.23
Nanaimo--Alberni,Jim Stewart Liberal/Libéral,12023,19.05
Nanaimo--Alberni,David Wright Green Party/Parti Vert,3379,5.35
Nanaimo--Alberni,R. L. Dusty Miller Independent/Indépendant,920,1.46
Nanaimo--Alberni,Frank Wagner Christian Heritage Party/Parti de l'Héritage Chrétien,136,0.22
Nanaimo--Alberni,Jen Fisher-Bradley Canadian Action/Action canadienne,113,0.18
Nanaimo--Alberni,Barbara Biley Marxist-Leninist/Marxiste-Léniniste,94,0.15
Nanaimo--Cowichan,Jean Crowder ** N.D.P./N.P.D.,28558,46.77
Nanaimo--Cowichan,Norm Sowden Conservative/Conservateur,19615,32.13
Nanaimo--Cowichan,Brian Scott Liberal/Libéral,9352,15.32
Nanaimo--Cowichan,Harold Henn Green Party/Parti Vert,3107,5.09
Nanaimo--Cowichan,Jeff Warr Canadian Action/Action canadienne,277,0.45
Nanaimo--Cowichan,Jack East Marxist-Leninist/Marxiste-Léniniste,148,0.24
Newton--North Delta/Newton--Delta-Nord,Sukh Dhaliwal Liberal/Libéral,15006,34.25
Newton--North Delta/Newton--Delta-Nord,Nancy Clegg N.D.P./N.P.D.,14006,31.96
Newton--North Delta/Newton--Delta-Nord,Phil Eidsvik Conservative/Conservateur,13416,30.62
Newton--North Delta/Newton--Delta-Nord,Sunny Athwal Green Party/Parti Vert,853,1.95
Newton--North Delta/Newton--Delta-Nord,Rob Girn Independent/Indépendant,319,0.73
Newton--North Delta/Newton--Delta-Nord,Harjit Daudharia Communist/Communiste,112,0.26
Newton--North Delta/Newton--Delta-Nord,Mike Saifie Independent/Indépendant,106,0.24
New Westminster--Coquitlam,Dawn Black N.D.P./N.P.D.,19427,38.32
New Westminster--Coquitlam,Paul Forseth ** Conservative/Conservateur,16494,32.53
New Westminster--Coquitlam,Joyce Murray Liberal/Libéral,11931,23.53
New Westminster--Coquitlam,Sven Biggs Green Party/Parti Vert,1496,2.95
New Westminster--Coquitlam,Paul Warnett Independent/Indépendant,1174,2.32
New Westminster--Coquitlam,Dick Estey Independent/Indépendant,123,0.24
New Westminster--Coquitlam,Joseph Theriault Marxist-Leninist/Marxiste-Léniniste,54,0.11
North Vancouver,Don Bell ** Liberal/Libéral,25357,42.35
North Vancouver,Cindy Silver Conservative/Conservateur,22021,36.78
North Vancouver,Sherry Shaghaghi N.D.P./N.P.D.,7903,13.2
North Vancouver,Jim Stephenson Green Party/Parti Vert,4483,7.49
North Vancouver,Michael Hill Marxist-Leninist/Marxiste-Léniniste,112,0.19
Okanagan--Coquihalla,Stockwell Day ** Conservative/Conservateur,25278,50.24
Okanagan--Coquihalla,David Perry Liberal/Libéral,11575,23.01
Okanagan--Coquihalla,John Harrop N.D.P./N.P.D.,9660,19.2
Okanagan--Coquihalla,Karan Bowyer Green Party/Parti Vert,3802,7.56
Okanagan--Shuswap,Colin Mayes Conservative/Conservateur,24448,44.86
Okanagan--Shuswap,Alice Brown N.D.P./N.P.D.,14551,26.7
Okanagan--Shuswap,Will Hansma Liberal/Libéral,12330,22.62
Okanagan--Shuswap,Harry Naegel Green Party/Parti Vert,2215,4.06
Okanagan--Shuswap,Gordon Campbell No Affiliation/Aucune appartenance,425,0.78
Okanagan--Shuswap,Darren Seymour Independent/Indépendant,359,0.66
Okanagan--Shuswap,Neville O'Grady Canadian Action/Action canadienne,172,0.32
Pitt Meadows--Maple Ridge--Mission,Randy Kamp ** Conservative/Conservateur,20946,40.19
Pitt Meadows--Maple Ridge--Mission,Mike Bocking N.D.P./N.P.D.,18225,34.97
Pitt Meadows--Maple Ridge--Mission,Keith Henry Liberal/Libéral,10556,20.25
Pitt Meadows--Maple Ridge--Mission,Robert Hornsey Green Party/Parti Vert,1694,3.25
Pitt Meadows--Maple Ridge--Mission,Dan Banov Marijuana Party/Parti Marijuana,327,0.63
Pitt Meadows--Maple Ridge--Mission,Erin Knipstrom Independent/Indépendant,277,0.53
Pitt Meadows--Maple Ridge--Mission,Frank Martin Marxist-Leninist/Marxiste-Léniniste,95,0.18
Port Moody--Westwood--Port Coquitlam,James Moore ** Conservative/Conservateur,19961,41.12
Port Moody--Westwood--Port Coquitlam,Jon Kingsbury Liberal/Libéral,13134,27.06
Port Moody--Westwood--Port Coquitlam,Mary Woo Sims N.D.P./N.P.D.,11196,23.07
Port Moody--Westwood--Port Coquitlam,Greg Watrich Independent/Indépendant,2317,4.77
Port Moody--Westwood--Port Coquitlam,Scott Froom Green Party/Parti Vert,1623,3.34
Port Moody--Westwood--Port Coquitlam,Lewis Dahlby Libertarian/Libertarien,309,0.64
Prince George--Peace River,Jay Hill ** Conservative/Conservateur,22412,59.89
Prince George--Peace River,Malcolm James Crockett N.D.P./N.P.D.,6377,17.04
Prince George--Peace River,Nathan Bauder Liberal/Libéral,5889,15.74
Prince George--Peace River,Hilary Crowley Green Party/Parti Vert,2394,6.4
Prince George--Peace River,Donna Young Independent/Indépendant,351,0.94
Richmond,Raymond Chan ** Liberal/Libéral,18712,42.83
Richmond,Darrel Robert Reid Conservative/Conservateur,16904,38.69
Richmond,Neil Smith N.D.P./N.P.D.,6106,13.98
Richmond,Richard Mathias Green Party/Parti Vert,1967,4.5
Saanich--Gulf Islands,Gary Vincent Lunn ** Conservative/Conservateur,24416,37.15
Saanich--Gulf Islands,Jennifer Burgis N.D.P./N.P.D.,17445,26.54
Saanich--Gulf Islands,Sheila Orr Liberal/Libéral,17144,26.09
Saanich--Gulf Islands,Andrew Lewis Green Party/Parti Vert,6533,9.94
Saanich--Gulf Islands,Patricia O'Brien WBP/WBP,183,0.28
Skeena--Bulkley Valley,Nathan Cullen ** N.D.P./N.P.D.,18496,48.33
Skeena--Bulkley Valley,Mike Scott Conservative/Conservateur,12630,33
Skeena--Bulkley Valley,Gordon Stamp-Vincent Liberal/Libéral,4845,12.66
Skeena--Bulkley Valley,Rod Taylor Christian Heritage Party/Parti de l'Héritage Chrétien,1235,3.23
Skeena--Bulkley Valley,Phil Brienesse Green Party/Parti Vert,1064,2.78
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Russ Hiebert ** Conservative/Conservateur,26383,46.68
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Jim McMurtry Liberal/Libéral,17336,30.67
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Libby Thornton N.D.P./N.P.D.,9525,16.85
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Pierre Rovtar Green Party/Parti Vert,2980,5.27
South Surrey--White Rock--Cloverdale/Surrey-Sud--White Rock--Cloverdale,Brian Marlatt PC Party/Parti PC,293,0.52
Surrey North/Surrey-Nord,Penny Priddy N.D.P./N.P.D.,16307,45.69
Surrey North/Surrey-Nord,David Matta Conservative/Conservateur,9864,27.64
Surrey North/Surrey-Nord,Surjit Kooner Liberal/Libéral,6991,19.59
Surrey North/Surrey-Nord,Roy Whyte Green Party/Parti Vert,961,2.69
Surrey North/Surrey-Nord,Nina Rivet Independent/Indépendant,512,1.43
Surrey North/Surrey-Nord,John Baloun Independent/Indépendant,420,1.18
Surrey North/Surrey-Nord,Kevin Pielak Christian Heritage Party/Parti de l'Héritage Chrétien,411,1.15
Surrey North/Surrey-Nord,Nikolas Langlands PC Party/Parti PC,221,0.62
Vancouver Centre/Vancouver-Centre,Hedy Fry ** Liberal/Libéral,25013,43.8
Vancouver Centre/Vancouver-Centre,Svend Robinson N.D.P./N.P.D.,16374,28.67
Vancouver Centre/Vancouver-Centre,Tony Fogarassy Conservative/Conservateur,11684,20.46
Vancouver Centre/Vancouver-Centre,Jared Evans Green Party/Parti Vert,3340,5.85
Vancouver Centre/Vancouver-Centre,John Clarke Libertarian/Libertarien,304,0.53
Vancouver Centre/Vancouver-Centre,Heathcliff Dionysus Campbell Marijuana Party/Parti Marijuana,259,0.45
Vancouver Centre/Vancouver-Centre,Joe Pal Christian Heritage Party/Parti de l'Héritage Chrétien,130,0.23
Vancouver East/Vancouver-Est,Libby Davies ** N.D.P./N.P.D.,23927,56.57
Vancouver East/Vancouver-Est,David Carl Haggard Liberal/Libéral,9907,23.42
Vancouver East/Vancouver-Est,Elizabeth M. Pagtakhan Conservative/Conservateur,5631,13.31
Vancouver East/Vancouver-Est,Christine Ellis Green Party/Parti Vert,2536,6
Vancouver East/Vancouver-Est,Bryce Bartholomew Canadian Action/Action canadienne,293,0.69
Vancouver Island North/Île de Vancouver-Nord,Catherine Bell N.D.P./N.P.D.,23552,41.73
Vancouver Island North/Île de Vancouver-Nord,John Duncan ** Conservative/Conservateur,22936,40.64
Vancouver Island North/Île de Vancouver-Nord,Jim Mitchell Liberal/Libéral,7239,12.83
Vancouver Island North/Île de Vancouver-Nord,Michael Mascall Green Party/Parti Vert,2715,4.81
Vancouver Kingsway,David Emerson ** Liberal/Libéral,20062,43.45
Vancouver Kingsway,Ian Waddell N.D.P./N.P.D.,15470,33.51
Vancouver Kingsway,Kanman Wong Conservative/Conservateur,8679,18.8
Vancouver Kingsway,Arno Schortinghuis Green Party/Parti Vert,1307,2.83
Vancouver Kingsway,Matt Kadioglu Libertarian/Libertarien,277,0.6
Vancouver Kingsway,Kimball Cariou Communist/Communiste,162,0.35
Vancouver Kingsway,Connie Fogal Canadian Action/Action canadienne,143,0.31
Vancouver Kingsway,Donna Petersen Marxist-Leninist/Marxiste-Léniniste,68,0.15
Vancouver Quadra,Stephen Owen ** Liberal/Libéral,28655,49.14
Vancouver Quadra,Stephen Rogers Conservative/Conservateur,16844,28.89
Vancouver Quadra,David Askew N.D.P./N.P.D.,9379,16.08
Vancouver Quadra,Ben West Green Party/Parti Vert,2974,5.1
Vancouver Quadra,Betty Krawczyk Independent/Indépendant,263,0.45
Vancouver Quadra,Marc Boyer Marijuana Party/Parti Marijuana,158,0.27
Vancouver Quadra,Donovan Young Marxist-Leninist/Marxiste-Léniniste,41,0.07
Vancouver South/Vancouver-Sud,Ujjal Dosanjh ** Liberal/Libéral,20991,48.05
Vancouver South/Vancouver-Sud,Tarlok Sablok Conservative/Conservateur,11856,27.14
Vancouver South/Vancouver-Sud,Bev Meslo N.D.P./N.P.D.,9205,21.07
Vancouver South/Vancouver-Sud,Doug Perry Green Party/Parti Vert,1435,3.28
Vancouver South/Vancouver-Sud,Charles Boylan Marxist-Leninist/Marxiste-Léniniste,202,0.46
Victoria,Denise Savoie N.D.P./N.P.D.,23839,38.46
Victoria,David Mulroney Liberal/Libéral,17056,27.52
Victoria,Robin Baird Conservative/Conservateur,15249,24.6
Victoria,Ariel Lade Green Party/Parti Vert,5036,8.13
Victoria,Fred Mallach Marijuana Party/Parti Marijuana,311,0.5
Victoria,Saul Andersen Independent/Indépendant,282,0.45
Victoria,Bruce Burnett WBP/WBP,208,0.34
West Vancouver--Sunshine Coast--Sea to Sky Country,Blair Wilson Liberal/Libéral,23867,37.51
West Vancouver--Sunshine Coast--Sea to Sky Country,John Weston Conservative/Conservateur,22891,35.97
West Vancouver--Sunshine Coast--Sea to Sky Country,Judith Wilson N.D.P./N.P.D.,12766,20.06
West Vancouver--Sunshine Coast--Sea to Sky Country,Silvaine Zimmermann Green Party/Parti Vert,3966,6.23
West Vancouver--Sunshine Coast--Sea to Sky Country,Anne Jamieson Marxist-Leninist/Marxiste-Léniniste,145,0.23
Yukon,Larry Bagnell ** Liberal/Libéral,6847,48.52
Yukon,Pam Boyde N.D.P./N.P.D.,3366,23.85
Yukon,Sue Greetham Conservative/Conservateur,3341,23.67
Yukon,Philippe LeBlond Green Party/Parti Vert,559,3.96
Western Arctic,Dennis Bevington N.D.P./N.P.D.,6802,42.16
Western Arctic,Ethel Blondin-Andrew ** Liberal/Libéral,5643,34.98
Western Arctic,Richard Edjericon Conservative/Conservateur,3200,19.84
Western Arctic,Alexandre Beaudin Green Party/Parti Vert,338,2.1
Western Arctic,Jan H. van der Veen Independent/Indépendant,149,0.92
Nunavut,Nancy Karetak-Lindell ** Liberal/Libéral,3673,39.98
Nunavut,David Aglukark Sr. Conservative/Conservateur,2670,29.06
Nunavut,Bill Riddell N.D.P./N.P.D.,1576,17.15
Nunavut,D. Ed deVries Marijuana Party/Parti Marijuana,724,7.88
Nunavut,Feliks Kappi Green Party/Parti Vert,544,5.92
